service,path,entityset,rows,verdict,detail
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPReject(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPRename_position(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPResubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPSubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPSubmit_position(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_DFS_PositionHeaderTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPActive(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPApprove(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPDelete_charcs(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPReject(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPResubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPSubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgCharcsTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPActive(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPApprove(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPDelete_desc(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPDelete_plan(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPPlan_delimit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPReject(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPResubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPSubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgDescTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPActive(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPApprove(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPDelete_name(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPReject(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPResubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPSubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgNameTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgRdnssLvlTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgRdnssLvlTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPActive(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPApprove(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPReject(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPResubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPSubmit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgReadinessTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPActivation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPAssgmt_gen_func(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPAssign_target(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPAssign_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCheck_om_flag(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCheck_opex(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCheck_pers1(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_costcenter(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_multiple_fe(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_operation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_position(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_profitcenter(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPCreate_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPDelete_plan_opexrot(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPDelete_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPDelimit_fe(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPEdit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPFe_gen_func(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPGet_om_list(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPRename_fe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPSet_om_details(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPSubmit_fe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPSubmit_fe_rfe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgRefOrgTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPActivation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPDelete_org(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPDelete_plan(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPDelimit_org(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPEdit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPPlan_delimit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgStrucRelshpTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAccount_assgmt_workflow(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPActivation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAddress_gen_function(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAssgmt_gen_func(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAssign_target(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAssign_target_fe_rfe(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPAssign_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPChange_status_active(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPChange_status_approved(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPChange_status_planned(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPChange_status_rejected(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPChange_status_submitted(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCheck_om_flag(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCheck_opex(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCheck_pers1(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_additional_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_costcenter(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_costcentergrp(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_multiple_fe(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_operation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_position(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_profitcenter(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_profitcentergrp(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPCreate_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPDelete_opexfe_rot_assgmt(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPDelete_plan_opexrot(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPDelete_wbse(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPDelimit_fe(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPDetermine_rel_position(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPEdit(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPFe_gen_func(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPGet_om_list(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPInherit_and_transfer(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPPreparation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPRename_fe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPSet_om_details(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPSubmit_fe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPSubmit_fe_rfe_copy(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPTransfer_rotation_to_all(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,C_FrcElmntOrgTPValidation(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CalcPossibleValForUnassgndCsticsInSearch(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CalcPossibleValuesForUnassignedCstics(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CalculateAlternativeValues(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CalculateDifferences(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CalculatePricing(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CharacteristicValueAssign(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CharacteristicValueUnassign(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ClassificationInstanceAssign(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ClassificationInstanceUnassign(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ClearCharacteristic(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ClearTrace(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ComputeDefaultUoM(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ConfigurationLock(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,ConfigurationUnlock(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CreateFullyMatchingProductVariant(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,CreateOrderBOM(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,DeactivateTrace(),,NOT_COUNTABLE,function/action import - not countable
ZDFS_FE_REFFRCELMNTORG_SRV,/sap/opu/odata/sap/DFS_FE_REFFRCELMNTORG_SRV,DeleteBOMItem(),,NOT_COUNTABLE,function/action import - not countable
